beta,alpha,delta
0.77507,0.69231,0.031442000000000005
0.52909,0.26655,0.049163
0.50679,0.19913,0.013936000000000002
0.47363,0.29829,0.020674
0.76488,0.20773000000000003,0.032596
0.65408,0.5842,0.041437
0.71104,0.45333999999999997,0.026383999999999998
0.70423,0.37748000000000004,0.014506
0.39405999999999997,0.29175,0.022161
0.15407,0.10016,0.038519
0.62452,0.24653000000000003,0.045076
0.56735,0.35068,0.028102
0.38556999999999997,0.15072,0.049431
0.28636999999999996,0.17318,0.01975
0.28841,0.16967000000000002,0.035738
0.57312,0.25936,0.03137
0.77904,0.46023000000000003,0.038932
0.41665,0.20975,0.019681999999999998
0.34092,0.15136,0.025768
0.46458,0.37219,0.031546
0.57627,0.44138,0.018007
0.57925,0.36639,0.034437999999999996
0.38643,0.14593,0.028198
0.4643,0.29552,0.018976
0.63805,0.39448,0.026577999999999997
0.66542,0.36236999999999997,0.015432
0.6421,0.23303000000000001,0.011155
0.69627,0.58344,0.027549
0.57325,0.11043,0.037048000000000005
0.5365800000000001,0.39482,0.030801
0.73561,0.64374,0.040732
0.61059,0.10336,0.038459
0.6086,0.3882,0.026224
0.19821,0.10724000000000002,0.030922
0.69805,0.5768300000000001,0.036847000000000005
0.32587,0.11843,0.020309
0.41284,0.18941,0.038716
0.39153000000000004,0.17279,0.041944
0.41628000000000004,0.21823,0.019615
0.38773,0.13631,0.024990000000000002
0.44466999999999995,0.33164,0.018128000000000002
0.15433,0.10171000000000001,0.028133999999999996
0.25733,0.19033,0.040922
0.40373000000000003,0.19551,0.042027999999999996
0.66415,0.48427,0.030297
0.6998800000000001,0.5813699999999999,0.046974
0.39721999999999996,0.28807,0.038584
0.7063,0.15769,0.033955
0.35026,0.16423,0.035881
0.72645,0.5834,0.030648
0.19910999999999998,0.11640999999999999,0.044246
0.53563,0.47805,0.039576
0.18853,0.11172,0.013338999999999998
0.58933,0.43675,0.03615
0.76467,0.39976999999999996,0.012794
0.36939,0.18464,0.023722999999999998
0.23224,0.14775,0.033763999999999995
0.37344,0.19589,0.029209
0.44759,0.28406,0.032126
0.61183,0.2569,0.026059
0.21386999999999998,0.11821,0.032929
0.6107199999999999,0.17909,0.024884
0.368,0.27910999999999997,0.031803
0.3829,0.1501,0.042249
0.56502,0.17068,0.041474000000000004
0.6318699999999999,0.50847,0.030088
0.19563,0.14335,0.038114
0.22154000000000001,0.15453,0.015561000000000002
0.7157399999999999,0.2621,0.017285
0.29568,0.18114,0.037808
0.57806,0.10392,0.033710000000000004
0.38756,0.10201,0.034325
0.6421100000000001,0.51173,0.034786000000000004
0.64407,0.20584000000000002,0.022793
0.5067,0.41281999999999996,0.029708999999999996
0.70768,0.13494,0.025363
0.39604,0.17624,0.04749
0.59099,0.32696,0.047760000000000004
0.78052,0.35586,0.018517
0.6342399999999999,0.46028,0.041106000000000004
0.48425,0.3591,0.030666000000000002
0.39205,0.17327,0.04659
0.2341,0.16792,0.018011000000000003
0.57371,0.16667,0.039569
0.67671,0.22718000000000002,0.034477
0.24516999999999997,0.17002,0.047873
0.29418,0.19109,0.01672
0.1955,0.11582,0.046922000000000005
0.33016,0.13949,0.021889
0.2037,0.14221,0.026894
0.52144,0.3194,0.048475
0.6283,0.27893,0.014213
0.6538,0.56093,0.016809
0.33481,0.10614000000000001,0.03402
0.50442,0.1282,0.040519
0.27692,0.10772999999999999,0.041742
0.70934,0.49733999999999995,0.046096
0.4316,0.23515999999999998,0.010608
0.65546,0.18389,0.039580000000000004
0.62941,0.54386,0.029182999999999997
0.22805,0.13655,0.018486000000000002
0.55471,0.24996999999999997,0.037445
0.38956,0.27385,0.014118
0.68914,0.11397,0.027711000000000003
0.7932899999999999,0.32161999999999996,0.015103
0.69706,0.49918999999999997,0.044649
0.7398600000000001,0.64351,0.018827
0.29063,0.11472,0.031407
0.35043,0.13389,0.036281
0.27269,0.11967,0.040811
0.7780199999999999,0.72309,0.026791000000000002
0.5254800000000001,0.25839,0.028647000000000002
0.6879,0.30582,0.043317
0.77025,0.15437,0.034789999999999995
0.28123000000000004,0.10152,0.026568
0.58962,0.19867,0.023831
0.37446,0.10128,0.029319
0.36784,0.18711,0.026186
0.58016,0.36368,0.017804
0.65509,0.43212,0.0333
0.19645,0.14461,0.018662
0.69185,0.19782,0.022598
0.19421,0.11763,0.022762
0.43433999999999995,0.27888,0.043507
0.19403,0.1178,0.022436
0.43756999999999996,0.19433,0.024996
0.51337,0.29218,0.042847
0.29135,0.23329,0.025996
0.22099000000000002,0.14822000000000002,0.033895999999999996
0.56312,0.10941,0.027831
0.58685,0.18795,0.024409
0.40789000000000003,0.31571,0.04643
0.32406,0.23920999999999998,0.011717
0.60643,0.38889,0.044668
0.49415,0.3771,0.019872
0.46208,0.26274000000000003,0.045574
0.60939,0.25838,0.030532
0.62685,0.44673999999999997,0.014473
0.27941,0.1032,0.044385
0.5183800000000001,0.37498000000000004,0.041218
0.52147,0.2939,0.038954
0.20262,0.12932000000000002,0.046984
0.37564000000000003,0.30079,0.03265
0.60434,0.5068199999999999,0.041122000000000006
0.57047,0.10380999999999999,0.012977
0.51176,0.29891999999999996,0.048277
0.51146,0.41358,0.022991
0.46729,0.3138,0.023359
0.77069,0.33053,0.027032999999999998
0.61263,0.38028,0.010313
0.36989,0.15450999999999998,0.022073
0.57206,0.37474,0.022000000000000002
0.5310199999999999,0.12274000000000002,0.045346
0.31356999999999996,0.24821,0.038062
0.6844899999999999,0.29589,0.026593000000000002
0.33104,0.18664,0.018965
0.18044000000000002,0.11175,0.033867
0.79105,0.33294,0.0217
0.75225,0.47081000000000006,0.018993
0.30696999999999997,0.11872,0.033826
0.68003,0.12172999999999999,0.034711
0.3735,0.24905,0.012622
0.24103000000000002,0.17057,0.011003
0.37655,0.10280999999999998,0.040596
0.45905,0.38132,0.035967
0.1871,0.12283,0.021328
0.77483,0.20972,0.021837
0.49356000000000005,0.18677,0.04635
0.27075,0.11445999999999999,0.027482999999999997
0.21241,0.13641,0.044728
0.45492,0.14775,0.042398000000000005
0.43398000000000003,0.19155,0.018924
0.7961699999999999,0.48256000000000004,0.046062
0.46368000000000004,0.36755,0.019761
0.78567,0.34468000000000004,0.023168
0.1973,0.10386,0.029561
0.45437,0.29829,0.022586000000000002
0.17425,0.12272000000000001,0.046502999999999996
0.37921,0.13199,0.022297
0.61237,0.45581000000000005,0.02375
0.53889,0.43343000000000004,0.037995
0.40195,0.34157,0.03632
0.54383,0.10732,0.03778
0.23618000000000003,0.17274,0.017812
0.30982,0.2577,0.043482
0.38556,0.2245,0.032293999999999996
0.18315,0.10565999999999999,0.041934
0.60258,0.48051000000000005,0.024831
0.6722,0.31431,0.045254
0.5678300000000001,0.16748,0.043701
0.40995,0.28284000000000004,0.042921
0.45546000000000003,0.21746,0.024346
0.3296,0.19467,0.045495999999999995
0.59926,0.41783000000000003,0.041801
0.5584399999999999,0.29756,0.036920999999999995
0.6743,0.52915,0.032517000000000004
0.62334,0.2311,0.012433
0.38577,0.15194000000000002,0.031478
0.29431999999999997,0.24374,0.044657999999999996
0.48863,0.2611,0.027824
0.48043,0.19404000000000002,0.01167
0.67042,0.18887,0.045919999999999996
0.3992,0.13327999999999998,0.039176
0.22562,0.10315999999999999,0.04786
0.45311,0.36325999999999997,0.037836
0.2116,0.12265,0.011767
0.31387,0.1034,0.036199
0.57221,0.39016,0.025769999999999998
0.49603,0.20062,0.042878
0.64253,0.19405,0.032935
0.17934,0.10564000000000001,0.020771
0.27201,0.14653,0.020143
0.36879,0.29517,0.028742
0.57973,0.26261,0.046118
0.41456000000000004,0.3606,0.019837999999999998
0.43768,0.35746999999999995,0.01712
0.35605,0.26123,0.034513
0.36378,0.27893,0.024572999999999998
0.22174000000000002,0.15961,0.029186
0.43864,0.11295999999999999,0.018258
0.40583,0.24334,0.026000000000000002
0.65942,0.42835,0.026503
0.48039,0.16054000000000002,0.0283
0.58716,0.34781999999999996,0.033496
0.68752,0.30251,0.043283999999999996
0.15005,0.10001,0.041760000000000005
0.43428999999999995,0.17228,0.029674000000000002
0.608,0.22419,0.035018
0.25565,0.10128,0.024638
0.38205,0.12537,0.036494
0.35186,0.11091,0.014535
0.33148,0.18197,0.016
0.28953,0.10487,0.014237
0.33412,0.1518,0.024902
0.60138,0.5509,0.019188999999999998
0.79801,0.24201999999999999,0.048549
0.7205199999999999,0.11546,0.049482
0.30238000000000004,0.11669000000000002,0.041757
0.20695,0.11222,0.029363
0.25004,0.15728,0.038514
0.20389000000000002,0.13591,0.035412
0.34605,0.18485,0.011196
0.51458,0.26563000000000003,0.041707999999999995
0.55185,0.33052,0.042327
0.66738,0.30905,0.034518
0.5917100000000001,0.35470999999999997,0.025622000000000002
0.6842600000000001,0.19264,0.014852
0.606,0.49363999999999997,0.010476000000000001
0.38666999999999996,0.26324000000000003,0.011158
0.25640999999999997,0.20278,0.021787
0.71614,0.5263100000000001,0.04071
0.64636,0.29698,0.046053
0.17185999999999998,0.10382000000000001,0.0445
0.2119,0.14573,0.015465000000000001
0.47893,0.2737,0.029998
0.7882399999999999,0.44682,0.018075
0.24086,0.11394000000000001,0.022408
0.70152,0.19952,0.011963
0.22316,0.14801,0.029261000000000002
0.36868,0.28346,0.011086
0.77625,0.65609,0.032524000000000004
0.5727,0.24616,0.035349
0.7459600000000001,0.6788,0.013162
0.382,0.18028,0.016393
0.78822,0.37588,0.032313
0.20901,0.12762,0.026095
0.5109600000000001,0.32849,0.032256
0.27036,0.15095999999999998,0.046291000000000006
0.6199100000000001,0.55748,0.019178999999999998
0.4655,0.16362000000000002,0.019815
0.38461999999999996,0.14437,0.022011000000000003
0.59082,0.43648000000000003,0.037047000000000004
0.5979800000000001,0.31303000000000003,0.046806
0.56248,0.48821000000000003,0.022902000000000002
0.6739,0.56502,0.024480000000000002
0.6885,0.12911,0.018526
0.64026,0.41244,0.046487
0.31834,0.20407,0.032967
0.46221,0.3782,0.022402000000000002
0.26596,0.18557,0.031904
0.7770199999999999,0.64332,0.045495
0.6318699999999999,0.56535,0.039570999999999995
0.49186,0.32576,0.046532
0.37022,0.19523,0.031723
0.7815,0.4161,0.035618000000000004
0.64753,0.5606800000000001,0.016841
0.44993999999999995,0.38986,0.015000999999999999
0.41534,0.34988,0.044663999999999995
0.26899,0.15786,0.043256
0.29596,0.16036,0.043200999999999996
0.35541999999999996,0.16971,0.040577999999999996
0.60323,0.35419,0.039579
0.5433,0.13705,0.019485
0.46153999999999995,0.31416,0.017791
0.74866,0.2374,0.032445
0.62765,0.18523,0.024598
0.36884,0.20334000000000002,0.017955000000000002
0.42807,0.13498,0.042945
0.67303,0.20529,0.027913
0.44516000000000006,0.12821,0.044354000000000005
0.28976,0.15784,0.026961000000000002
0.19219,0.13865,0.028763
0.42565,0.35117,0.029133
0.73511,0.43868,0.031183999999999996
0.53696,0.47615,0.039714
0.27781,0.22064,0.01287
0.20272,0.11347,0.013411000000000001
0.7408100000000001,0.6828,0.039468
0.42763999999999996,0.14876,0.039074
0.21915,0.12880999999999998,0.033975
0.42655,0.33065,0.026512
0.35818,0.11204000000000001,0.02277
0.28507,0.22184,0.026169
0.68579,0.18688,0.043385
0.75898,0.22703,0.042191
0.71127,0.21545999999999998,0.023348
0.25924,0.12305999999999999,0.02756
0.15048,0.10017000000000001,0.012403
0.44317,0.17708,0.0492
0.21029,0.12347999999999999,0.034029000000000004
0.32206999999999997,0.13172,0.049638999999999996
0.75942,0.60585,0.049625999999999997
0.31185,0.16885,0.022532
0.58815,0.34505,0.043656
0.40658,0.17267000000000002,0.04097
0.39971,0.16522,0.02584
0.50758,0.11954000000000001,0.014003999999999999
0.18126,0.10774,0.013908000000000002
0.67743,0.18561,0.028831
0.28268000000000004,0.10697999999999999,0.046575
0.61238,0.21805,0.027732999999999997
0.68774,0.12506,0.047342
0.5856399999999999,0.41306000000000004,0.029886000000000003
0.6269600000000001,0.15039,0.029925999999999998
0.19760999999999998,0.11545,0.012104
0.28202,0.21124,0.017953
0.25109000000000004,0.15505,0.043626
0.6933600000000001,0.20551999999999998,0.029794
0.36451999999999996,0.18427000000000002,0.033868
0.28353,0.2323,0.039862
0.6875399999999999,0.28164,0.039106
0.23576,0.13496,0.022185
0.2471,0.10708,0.021056000000000002
0.46985,0.23939000000000002,0.021578
0.25055,0.141,0.048075
0.25166,0.16943,0.028081000000000002
0.57672,0.27314,0.047888
0.22184,0.15629,0.01444
0.16195,0.10342,0.030825
0.7782899999999999,0.41225,0.016896
0.25406,0.16625,0.018607
0.38017,0.2896,0.01793
0.68853,0.53965,0.027597000000000003
0.255,0.12029000000000001,0.021339
0.1527,0.10164,0.038688
0.71511,0.41505,0.024963
0.78147,0.15695,0.039958
0.27676999999999996,0.10769000000000001,0.048376999999999996
0.77665,0.66625,0.045612
0.27423000000000003,0.20240999999999998,0.021779
0.15504,0.10173,0.031533
0.51477,0.2453,0.018169
0.67676,0.60915,0.036766
0.71745,0.19222,0.037022
0.53208,0.29985,0.040055
0.4812,0.23178,0.017644
0.34101,0.16731,0.014684000000000001
0.56439,0.23535,0.045155
0.18036,0.12797999999999998,0.047445
0.68101,0.19383,0.015334
0.36525,0.30180999999999997,0.013921000000000001
0.23019,0.10419,0.021852
0.40026999999999996,0.26393,0.010832
0.51567,0.41256000000000004,0.046388
0.7790100000000001,0.30545,0.047642000000000004
0.24741,0.1681,0.019458
0.52313,0.44425,0.032801
0.49766000000000005,0.26741,0.022608
0.29100000000000004,0.19694,0.023665000000000002
0.3658,0.28393,0.026503
0.4301,0.13376,0.028281
0.75621,0.4853,0.015477000000000001
0.77623,0.13085,0.018649000000000002
0.28715,0.11473,0.040402
0.64882,0.50956,0.042811
0.7350399999999999,0.46331000000000006,0.047207
0.66959,0.57198,0.033342000000000004
0.46552,0.33581,0.033817
0.6531600000000001,0.15464,0.027369
0.45821000000000006,0.35625999999999997,0.028447000000000004
0.5284399999999999,0.14793,0.011301
0.6551,0.15358,0.043508
0.63438,0.29391,0.044881
0.3935,0.33007,0.019992
0.47056000000000003,0.41118999999999994,0.024527
0.6758,0.1353,0.0467
0.62913,0.24846,0.036511
0.6256,0.28251,0.036036
0.54598,0.27419,0.02427
0.32325,0.20872,0.011445
0.44338999999999995,0.38871999999999995,0.043123
0.5907399999999999,0.26588,0.01615
0.49523999999999996,0.14655,0.03528
0.27992,0.15328,0.014086000000000001
0.26219000000000003,0.19732,0.012421
0.15615,0.10057999999999999,0.031862
0.5065,0.42556000000000005,0.048413
0.41373999999999994,0.33045,0.049234
0.76536,0.1642,0.027647
0.43335,0.19666,0.035439
0.59738,0.33157,0.017761000000000002
0.63994,0.35114,0.031645
0.23645,0.18422,0.045437
0.40448,0.27852,0.017440999999999998
0.25431,0.10124,0.033213
0.15150999999999998,0.10087,0.043041
0.49245,0.41784,0.024145
0.51037,0.43887,0.016584
0.53578,0.19576,0.019547
0.5759,0.17675,0.025127
0.7156399999999999,0.50339,0.019786
0.30728,0.21218,0.03551
0.59814,0.34635,0.033991
0.67852,0.5866899999999999,0.048469
0.64264,0.18957000000000002,0.043651999999999996
0.16122999999999998,0.10604000000000001,0.043427
0.4172,0.20661,0.03709
0.7922,0.6716,0.047863
0.1999,0.13465,0.043378
0.41967,0.36624,0.030462
0.64189,0.23474,0.012762
0.31806,0.16169,0.026000000000000002
0.73421,0.13028,0.042165
0.60773,0.22219,0.032333
0.47368999999999994,0.39049,0.020224000000000002
0.48803,0.10305999999999998,0.036265
0.32133,0.22266,0.046072
0.43399,0.2862,0.025208
0.64905,0.24971,0.022885
0.56801,0.12664,0.017322999999999998
0.39611,0.29202,0.017782
0.7048800000000001,0.26124,0.045492000000000005
0.43915,0.24341,0.013113999999999999
0.44993999999999995,0.37381,0.016899
0.28157,0.16212000000000001,0.030075
0.77449,0.28481,0.010206
0.45558999999999994,0.31054,0.011372
0.79724,0.32992,0.020939
0.38279,0.12918,0.034727999999999995
0.76693,0.16174000000000002,0.039633
0.6495,0.40274,0.024635
0.29599000000000003,0.16772,0.015016999999999999
0.18078,0.12597,0.012329999999999999
0.5005,0.3129,0.012656
0.38904,0.14804,0.042843
0.55888,0.12355,0.021429
0.56504,0.42555,0.0358
0.32857,0.11144000000000001,0.047652999999999994
0.48768999999999996,0.38345,0.030854000000000003
0.59291,0.50173,0.026623
0.6452,0.40086,0.020844
0.20479,0.11928,0.013248
0.40483,0.16041,0.020802
0.5544100000000001,0.48786,0.022561
0.59835,0.13576,0.028092000000000002
0.24495999999999998,0.17435,0.029102999999999997
0.6157100000000001,0.52474,0.045652
0.74549,0.36235,0.016548
0.40976999999999997,0.11405,0.028029000000000002
0.77175,0.57048,0.018792
0.29368,0.22810999999999998,0.021633000000000003
0.31798000000000004,0.20619,0.037413999999999996
0.59101,0.50326,0.047665
0.70645,0.35519,0.043245
0.4143,0.31253000000000003,0.047637
0.5625100000000001,0.41365,0.014697
0.20472,0.13034,0.028946
0.26675,0.12285,0.036435
0.17993,0.12597,0.037160000000000006
0.36512,0.16642,0.036384
0.7692899999999999,0.54764,0.023515
0.7228600000000001,0.42513999999999996,0.030522000000000004
0.72965,0.2942,0.022393
0.19742,0.14122,0.045997
0.76641,0.58295,0.037275
0.25506,0.18135,0.03947
0.3184,0.18842,0.034832
0.37101,0.17063,0.048216
0.48723999999999995,0.38209,0.011837
0.24708000000000002,0.16399999999999998,0.014088999999999999
0.29445,0.22507,0.013755000000000002
0.25891,0.1628,0.03818
0.3594,0.21534,0.028894
0.22923000000000002,0.11254000000000002,0.0211
0.26899,0.12854000000000002,0.04495
0.54445,0.36469,0.024546000000000002
0.38211,0.22183000000000003,0.044394
0.6887800000000001,0.3145,0.045841
0.42432,0.19085,0.038247
0.5353,0.16638,0.047767000000000004
0.45173,0.38681,0.039602
0.27976,0.22649,0.031291
0.49705,0.1994,0.04819
0.38633,0.13965,0.030722000000000003
0.6429699999999999,0.45302,0.035975
0.7341300000000001,0.11642000000000001,0.049208
0.71549,0.27653,0.028319
0.57194,0.10643,0.018162
0.33665,0.24129,0.048094
0.69616,0.62454,0.02283
0.23903000000000002,0.17454,0.032886
0.63676,0.29818,0.01814
0.78542,0.69531,0.035344
0.41868999999999995,0.1749,0.035149
0.43155,0.19141,0.014882
0.59932,0.15615,0.026992000000000002
0.36828,0.2226,0.037096
0.60215,0.22616999999999998,0.010492
0.7269399999999999,0.65872,0.048936
0.46151000000000003,0.36141,0.017916
0.28025,0.16743,0.042131
0.67465,0.5543399999999999,0.035401999999999996
0.27824,0.17207999999999998,0.032831
0.64728,0.20995,0.021974
0.7780199999999999,0.6087600000000001,0.037306
0.50849,0.30362,0.03506
0.68411,0.37477,0.023357
0.67805,0.15958,0.041885000000000006
0.6844,0.18735,0.029749
0.6589,0.34308,0.042323
0.53518,0.32427,0.021687
0.41544,0.27926,0.035377
0.35185,0.28506,0.010453
0.39257,0.1364,0.027117000000000002
0.77305,0.60638,0.044976999999999996
0.38353000000000004,0.31096999999999997,0.034746
0.31665,0.14517,0.01575
0.7368,0.17294,0.044722000000000005
0.26582,0.21434,0.012066
0.32387,0.13744,0.034148000000000005
0.78391,0.68752,0.017678
0.79306,0.25397,0.035018
0.3291,0.1191,0.038796
0.28595,0.22560999999999998,0.041749
0.16344,0.10097,0.022538
0.28334000000000004,0.15453,0.040158
0.3674,0.25783,0.019459999999999998
0.58311,0.15179,0.012830000000000001
0.40624,0.33878,0.038229
0.47263,0.21443,0.038658
0.16993,0.1141,0.046325
0.40955,0.20501,0.036739999999999995
0.5374899999999999,0.34665,0.030257
0.79432,0.49964,0.030504000000000003
0.48726,0.29738000000000003,0.032867
0.57852,0.5098600000000001,0.046397
0.43422,0.18349000000000001,0.030275999999999997
0.54933,0.46315,0.035548
0.15320999999999999,0.10128999999999999,0.027558
0.57094,0.44627,0.014154
0.52856,0.21625,0.048579000000000004
0.61779,0.49218999999999996,0.034261
0.49705,0.34424,0.032388
0.35683000000000004,0.20674,0.035841000000000005
0.20506,0.11682999999999999,0.03134
0.37258,0.18152000000000001,0.049458999999999996
0.70413,0.5556300000000001,0.026827999999999998
0.29689,0.20245,0.047411
0.59792,0.40399999999999997,0.011699
0.39696,0.23048000000000002,0.017719
0.4416,0.26993,0.040164
0.34692,0.25274,0.013217
0.24781999999999998,0.17029,0.018428
